"","year","Longitude","Latitude","optional"
"1052",2019,-80.47399,25.44412,TRUE
"1053",2020,-80.25378,25.73352,TRUE
"1057",2015,-80.27213,25.68169,TRUE
"1058",2020,-80.47583,25.57337,TRUE
"1062",2019,-80.39688,25.61015,TRUE
"1063",2020,-80.3754,25.67489,TRUE
"1064",2020,-80.37534,25.67488,TRUE
"1065",2020,-80.39029,25.55867,TRUE
"1067",2020,-80.50667,25.57625,TRUE
"1068",2019,-80.25747,25.762,TRUE
"1069",2020,-80.19592,25.85349,TRUE
"1070",2020,-80.33522,25.46441,TRUE
"1074",2020,-80.27784,25.71958,TRUE
"1075",2020,-80.39725,25.61025,TRUE
"1077",2019,-80.39928,25.73136,TRUE
"1078",2019,-80.39928,25.73138,TRUE
"1079",2020,-80.50177,25.44703,TRUE
"1080",2020,-80.50222,25.44715,TRUE
"1081",2020,-80.2719,25.68205,TRUE
"1082",2020,-80.27191,25.68176,TRUE
"1083",2020,-80.27191,25.68164,TRUE
"1084",2020,-80.27188,25.68174,TRUE
"1085",2020,-80.27181,25.68169,TRUE
"1086",2019,-80.21002,25.74429,TRUE
"1087",2020,-80.39735,25.6106,TRUE
"1089",2020,-80.36797,25.69237,TRUE
"1090",2020,-80.34715,25.70398,TRUE
"1093",2020,-80.47433,25.44825,TRUE
"1094",2020,-80.47434,25.44826,TRUE
"1095",2017,-80.49297,25.53454,TRUE
"1097",2020,-80.3774,25.75628,TRUE
"1099",2020,-80.30684,25.65267,TRUE
"1100",2020,-80.27802,25.71848,TRUE
"1101",2020,-80.24884,25.75065,TRUE
"1102",2020,-80.39754,25.61058,TRUE
"1103",2020,-80.48938,25.58192,TRUE
"1104",2020,-80.33344,25.69816,TRUE
"1105",2020,-80.3938,25.61143,TRUE
"1110",2020,-80.47938,25.469,TRUE
"1112",2020,-80.27394,25.67846,TRUE
"1113",2020,-80.50169,25.42681,TRUE
"1114",2020,-80.3412,25.56458,TRUE
"1115",2020,-80.27351,25.67888,TRUE
"1116",2020,-80.27321,25.67882,TRUE
"1117",2020,-80.27278,25.67869,TRUE
"1118",2020,-80.21137,25.74318,TRUE
"1119",2020,-80.21114,25.74628,TRUE
"1120",2020,-80.21132,25.74384,TRUE
"1121",2020,-80.21174,25.74194,TRUE
"1122",2020,-80.27789,25.71936,TRUE
"1123",2020,-80.28572,25.66964,TRUE
"1124",2020,-80.28571,25.6696,TRUE
"1125",2020,-80.28574,25.66971,TRUE
"1126",2020,-80.39863,25.6114,TRUE
"1127",2020,-80.50201,25.44681,TRUE
"1128",2020,-80.5022,25.44699,TRUE
"1131",2020,-80.43031,25.47817,TRUE
"1132",2020,-80.42104,25.50399,TRUE
"1133",2020,-80.42103,25.50394,TRUE
"1134",2020,-80.42102,25.50398,TRUE
"1135",2020,-80.42099,25.50396,TRUE
"1136",2020,-80.42108,25.504,TRUE
"1137",2020,-80.41595,25.49222,TRUE
"1138",2020,-80.41286,25.50147,TRUE
"1139",2020,-80.42326,25.47527,TRUE
"1140",2020,-80.42324,25.47528,TRUE
"1141",2020,-80.42104,25.50397,TRUE
"1142",2020,-80.42103,25.50397,TRUE
"1143",2020,-80.42105,25.50397,TRUE
"1144",2020,-80.38761,25.51719,TRUE
"1147",2020,-80.42104,25.50395,TRUE
"1148",2020,-80.38045,25.73426,TRUE
"1149",2020,-80.42967,25.4821,TRUE
"1150",2020,-80.45164,25.57305,TRUE
"1151",2020,-80.45164,25.57643,TRUE
"1152",2020,-80.42101,25.504,TRUE
"1155",2020,-80.43645,25.47701,TRUE
"1156",2020,-80.41103,25.49732,TRUE
"1157",2019,-80.4765,25.45707,TRUE
"1159",2020,-80.43726,25.6849,TRUE
"1160",2015,-80.27602,25.67638,TRUE
"1161",2015,-80.27529,25.67796,TRUE
"1162",2020,-80.41415,25.66508,TRUE
"1163",2020,-80.40707,25.66441,TRUE
"1164",2020,-80.40697,25.66465,TRUE
"1165",2020,-80.40704,25.66462,TRUE
"1166",2020,-80.40707,25.6646,TRUE
